,tweets,clusterID
1620,"A queer, feminist rapper.
A percussionist who is the star of every stage he's ever been on.
A subway dancer who daz… https://t.co/JNIuY2oq22",173
1621,RT @NYTmag: We found 12 performers who show what it takes to light up the stage in New York City. https://t.co/UxyIPrmhEX https://t.co/UCou…,173
1622,"The Golden State Warriors swung back in a big way to smother the Toronto Raptors in the second half, evening the fi… https://t.co/GJe9u8pklW",174
1623,"RT @NYTHealth: Measles was eliminated in the United States in 2000, but federal health officials said the continuing outbreak could make th…",175
1624,"RT @maggieNYT: Confirming WSJ excellent scoop. White House officials say POTUS wasn't involved, as he claimed. Still, that aides would make…",175
1625,RT @davidenrich: The @Trump Organization planned a luxury high-rise in a Uruguayan city known as the money-laundering capital of South Amer…,176
1626,"RT @NYTScience: When did fish first evolve the ability to swim as a school? It's a mystery, but fossils like this one and others could prov…",177
1627,Man guilty of organising acid attack on his three-year-old son at a shop in Worcester https://t.co/vAiqd08kjN,178
1628,"RT @migold: She was in a messy divorce and ugly custody battle when she disappeared in Connecticut.

She's still missing, and her husband s…",179
1629,The bond market is sending powerful signals that there’s economic trouble ahead for the U.S. economy. Here’s what t… https://t.co/eecp3vF1nn,180
1630,"In Opinion

@fmanjoo writes, ""Worry about Facebook, sure, but not at the risk of overlooking a more clear and prese… https://t.co/so3zTv953b",181
1631,RT @NYTSports: Hello everyone! @sopandeb here to live tweet our way through Game 1 of the Finals. My bosses tell me I'm not allowed to disc…,182
1632,RT @TheSteinLine: A-Section debut for the @nytimes: This piece for Times Insider on my two jobs every June ... covering NBA Finals games an…,182
1633,Touchdown! New England Patriots defeat Los Angeles Rams 13-3 to win sixth #SuperBowl https://t.co/PIaDbH5dNq https://t.co/dkxKAinhBz,184
1634,"RT @BBCSport: 🏈🎉THE NEW ENGLAND PATRIOTS ARE SUPER BOWL CHAMPIONS! 🎉 🏈 

They make history with a record-equalling sixth #SuperBowl win! 🏆🏆…",184
1635,"RT @NYTParenting: ""The first thing I said after the miscarriage, as I buried my face into my husband’s chest, was: 'We told so many people.…",185
1636,The opioid crisis claimed the life of a 1-year-old boy who died from a mixture of fentanyl and heroin. His mother w… https://t.co/R96l6le6sn,186
1637,The opioid crisis claimed the life of a 1-year-old boy who died from a mixture of fentanyl and heroin. His mother w… https://t.co/amDEX6vspb,186
1638,"Robert Mueller, making his first public statement in 2 years, said that charging a sitting president was never an o… https://t.co/UnZO9QCIUy",187
1639,What had appeared to be a sure victory for Benjamin Netanyahu after Israel's April 9 election has threatened to tur… https://t.co/Eet1Mp1NzW,191
1640,"Breaking News: The special counsel Robert Mueller said his Russia report “is my testimony"" and he would not go beyo… https://t.co/pnOUtmQvse",194
1641,"Gunfire erupted in Khartoum, the Sudanese capital, as security forces shot at pro-democracy protesters outside mili… https://t.co/dOkviMHSOy",199
1642,"RT @NBCPolitics: JUST IN: National Security Adviser Bolton announces Defense Cooperation Agreement (DCA) with UAE has gone into force, aime…",199
1643,"RT @JohnBranchNYT: When Gary Bettman gave his 20-minute “state of the league” address on Monday, he never mentioned concussions, brains or…",202
1644,RT @nytimesworld: France is outsourcing to Iraq the trials of 12 citizens who fought with the Islamic State. Seven have been tried. All wer…,203
1645,RT @ReutersUS: Spice maker McCormick's quest to make your vanilla milkshake cheaper https://t.co/MwN53oGFJv https://t.co/7fXPaaFBDG,207
1646,Acting Pentagon chief says no need to restore suspended U.S.-South Korea military drills https://t.co/cB9B6ykRdo https://t.co/KzxQLsJ4vr,212
1647,Acting Pentagon chief says no need to restore suspended U.S.-South Korea military drills https://t.co/byLgoB0vNv https://t.co/1a7SDlZHzL,212
1648,U.S. defense chief says no need to restore suspended U.S.-South Korea military drills https://t.co/L3yxs5BIDC https://t.co/Q4rNDj1fn7,212
1649,"RT @caitlinroper: What makes a beach vacation spot perfect? (The waves? The vibe? The soft serve?) In a special print section this Sunday,…",214
1650,#ReutersBackstory: India's giant Modi wave - why we didn't see it coming https://t.co/wMI3yi8i0C via… https://t.co/iZCcgv19BD,214
1651,#ReutersBackstory: India's giant Modi wave - why we didn't see it coming https://t.co/A3mi24dTEQ by… https://t.co/Glbs7fD5z0,214
1652,RT @ReutersSports: Golf: Suspended Haney says he was right about 'Lee' win at U.S. Open https://t.co/13NszOt4xc https://t.co/GKdbD22XIp,215
1653,Serena Williams may seek grasscourt wildcard ahead of Wimbledon. More here: https://t.co/McryGzjyAb #RG19 https://t.co/Bi4H6Q8gql,216
1654,Weight off Osaka's shoulders after French Open exit. More here: https://t.co/pfY9ADobj6 #RG19 https://t.co/d37mUw6xan,216
1655,Federer waltzes into French Open last eight. More here: https://t.co/7N4cZ1R7Ru #RG19 https://t.co/gCyD9kOIUp,216
1656,Rafael Nadal stands three victories away from a 12th French Open title but says his haul could one day be beaten. M… https://t.co/iGHcE86PUq,216
1657,"My Paris record could be broken, says just 'normal' Nadal. More here: https://t.co/SlinYOO4AC #RG19 https://t.co/vISSnLK1oK",216
1658,"RT @RidgeOnSunday: 'I wouldn't be able to serve in a cabinet that, as an objective, wanted to leave without a deal.'

@DavidGauke tells #Ri…",220
1659,Liverpool given a hero’s welcome as the Champions League winners go on a celebratory open-top bus parade through th… https://t.co/EAQdgHL2z3,221
1660,"RT @Breakingviews: Blackstone deal stacks GLP closer to China IPO, says @AlecMac11  https://t.co/ocXd7MBZ0s https://t.co/cToqClDKpR",222
1661,RT @ReutersGraphics: We collected vote counts throughout the day of #IndianElection2019 results and made charts to show how some races pann…,229
1662,"RT @bencasselman: When the trade war first broke out, manufacturers mostly tried to ride it out. But as it drags on -- and shows no signs o…",230
1663,LVMH’s Sephora beauty chain to shut U.S. stores for day of diversity training after racial incident involving a Gra… https://t.co/J2oUn9BTLr,232
1664,"See more about our debut episode, which will air Sunday on @fxnetworks and Monday on @hulu. Our reporters uncover t… https://t.co/AkmeN1C0h2",233
1665,Factbox: Blood and treasure or fantasy - What is the UK-U.S. 'special relationship'? https://t.co/cS8CHX9lAR https://t.co/ahxTyOBUsy,235
1666,RT @peterbakernyt: North Korea executed its special envoy to the US by firing squad in March and put four other Foreign Ministry officials…,237
1667,Take Five: Big themes likely to dominate thinking of investors and traders in the coming week and the @Reuters stor… https://t.co/4p4iJ7Zld9,237
1668,North Korea: UN report says people 'trapped in cycle of corruption' https://t.co/7fJ1OeZL7s,237
1669,U.S.-based engineers' body lifts curbs on Huawei employees https://t.co/juwCvkhcTY https://t.co/MxCPTojZsq,238
1670,U.S.-based engineers' body lifts curbs on Huawei employees https://t.co/VDZA351lLp https://t.co/pnGpUyJfPo,238
1671,U.S.-based engineers' body lifts curbs on Huawei employees https://t.co/6l4zm4ln4b https://t.co/B91SyUeAJS,238
1672,"RT @BBCSport: Chelsea have been banned from signing new players in the next two transfer windows 
👉 https://t.co/q8yauusi27 #CFC https://t.…",242
1673,Why are Yankees players always staring inside their caps? It's an old-school solution for all of the information th… https://t.co/mGVAFZAGta,242
1674,Brazil players support Neymar: Fernandinho https://t.co/2eUelwULFz https://t.co/mSep3bPm2G,242
1675,The U.A.E.’s ruler became the most powerful in the Arab world by following America’s lead. Now he has his own agend… https://t.co/JCUgPcNLYB,245
1676,Serena knew she had no chance at French: Mouratoglou https://t.co/LyojA3Ed7c https://t.co/jJWFY3a8Rw,246
1677,Serena knew she had no chance at French: Mouratoglou https://t.co/ObsxVX4raS https://t.co/zWmMHYIKBy,246
1678,A zipline flight from Paris' iconic Eiffel Tower is offering thrill-seekers a chance to see the city from above. Mo… https://t.co/Frv2xg5XzG,248
1679,"WATCH: Avocados, cars and electronics - oh my! @OneHitGit explains how the new tariffs enforced on China and Mexico… https://t.co/7Q3SZfCwqJ",249
1680,RT @ReutersUK: Archer can take wickets at any stage of match - Pietersen https://t.co/8DLG5AyaHZ https://t.co/O4lVFqryfk,252
1681,ICYMI: SpaceX Falcon 9 rocket blasts off from Florida on mission to carry first Starlink internet satellites into o… https://t.co/xVtkHo0c3T,254
1682,"Nancy Pelosi rebuked Facebook, saying its refusal to remove altered videos of her showed how the firm enabled Russi… https://t.co/PpzB4IS4pA",257
1683,Serena knew she had no chance at French: Mouratoglou https://t.co/XDeroWgZJq https://t.co/XYUSzq1xFB,259
1684,"The children of Terrill Thomas, who died of dehydration in a Milwaukee jail in 2016, will receive a $6.75 million s… https://t.co/dDOfatqxB5",261
1685,Robotic engineers believe that teaching their tech to read emotions will help children learn faster. See more in th… https://t.co/jemoTDsGEf,261
1686,"ICYMI: MacKenzie Bezos, former wife of Amazon founder Jeff Bezos, pledges to give half of her $36 billion Amazon fo… https://t.co/b5T2TIL8pA",262
1687,ICYMI: MacKenzie Bezos pledges to give half of her $36 billion Amazon fortune to charity https://t.co/CcCEbVWta9 vi… https://t.co/GpOEqgVBgz,262
1688,"A boat carrying tourists capsized and sank in the Danube River in Budapest, leaving at least 7 people dead and as m… https://t.co/jTdXdZGeVw",264
1689,Seven South Korean tourists have died and another 21 people are missing after a boat sank on the Danube river in Bu… https://t.co/E1nyfS7c1m,264
1690,"ICYMI: At an auction at Christie's Asia, a rare 'Bubble Gum Pink' diamond was sold to an anonymous collector for ov… https://t.co/gUpcg5k8Iw",267
1691,ICYMI: Meredith sells Sports Illustrated to U.S.-based entertainment group Authentic Brands for $110 million to fur… https://t.co/V7k5RBtrFl,271
1692,"RT @BBCSport: FT: Aston Villa 2-1 Derby County 

ASTON VILLA ARE PREMIER LEAGUE. 

Anwar El Ghazi and John McGinn with the goals that see #…",275
1693,"Daily Briefing:
- Trump’s three-day visit tests UK-U.S. relationship
- Nahles to resign as leader of German's SPD i… https://t.co/ienKkgOydK",279
1694,RT @NYTSports: Turn out the lights. Kyle Lowry ices it. Only his second bucket of the game. Remarkable win for Toronto.,281
1695,Ruiz stuns Joshua to become world heavyweight champion https://t.co/vKCfYR0QIq https://t.co/iZ9aglSIh7,283
1696,RT @ReutersSports: Anthony Joshua suffers stunning defeat to Andy Ruiz Jr. https://t.co/fbmMmyiEaG https://t.co/jMipasglSp,283
1697,Ruiz stuns Joshua to become world heavyweight champion https://t.co/5eAXJXor3A https://t.co/kxMYucYFf2,283
1698,RT @ReutersSports: Andy Ruiz Jr. stops Anthony Joshua in the seventh round to become world heavyweight champion https://t.co/Px6J3KOVzK htt…,283
1699,Andy Ruiz Jr. stuns Anthony Joshua to become world heavyweight champion https://t.co/iuDndVzN9n https://t.co/FzCohdd6nK,283
1700,RT @BBCNews: Niki Lauda: World champion Lewis Hamilton pays tribute to 'bright light in my life' https://t.co/OdZaqEWSgx,283
1701,"In a brief but prolific career, a young writer asked whether evangelical Christianity could change. In doing so, sh… https://t.co/klROlXMm9G",285
1702,"RT @TimHerrera: You did it! You got the promotion, secured the raise, finished the project or otherwise leveled up in your career. It’s a w…",285
1703,"RT @RorySmith: You can follow live coverage of the #uclfinal - presumably, ideally, while also watching it on TV - from me and @AndrewDasNY…",287
1704,"“And there we have confirmation of splashdown. Dragon has returned to planet Earth”
 
Watch the moment SpaceX capsu… https://t.co/RsFDan4baG",288
1705,"RT @ShaneGoldmacher: NEW: Bernie Sanders held his first 2020 fundraiser last night at a nightclub in San Francisco.
 
I went and, well, you…",289
1706,RT @ReutersSports: Tough night for Kane as return fails to spark Spurs https://t.co/R9XlwgKMDc https://t.co/u6XhU6TMAl,289
1707,"RT @ReutersSports: Early penalty had massive impact, says Pochettino https://t.co/PWwIDluBE3 https://t.co/r7ITv7V0LF",290
1708,"Representative Alexandria Ocasio-Cortez, who has often cited her former restaurant job to emphasize her roots, moun… https://t.co/PIPPCcghzQ",291
