EventID	Description	Category
20326	"Gunmen open fire at a mosque in the village of Dogo Dawa in the Nigerian state of Kaduna"	"Armed conflicts and attacks"
20326	"Gunmen open fire at a mosque."	"Armed conflicts and attacks"
20326	"village of Dogo Dawa"	"Armed conflicts and attacks"
20326	" open fire at a mosque in the village of Dogo Dawa"	"Armed conflicts and attacks"
20326	"Gunmen open fire at mosque nigeria"	"Armed conflicts and attacks"
20326	" fire at a mosque in the village of Dogo Dawa"	"Armed conflicts and attacks"
20326	"Dogo Dawa Kaduna Gunmen killing"	"Armed conflicts and attacks"
20326	"at least 20 murdered at mosque in Dogo Dawa"	"Armed conflicts and attacks"
20326	"Dogo Dawa Kaduna Gunmen mosque"	"Armed conflicts and attacks"
20326	"20 killed at Mosque in Kaduna"	"Armed conflicts and attacks"
20326	"Gunmen open fire at a mosque in the village of Dogo Dawa in the Nigerian state of Kaduna"	"Armed conflicts and attacks"
20327	"Occupy activist st.paul cathedrals pussy riot"	"Armed conflicts and attacks"
20327	"occupy activists st. paul's "pussy riot""	"Armed conflicts and attacks"
20327	"Occupy activists chain St Paul's Cathedral"	"Armed conflicts and attacks"
20327	"Occupy activists chain themselves to the pulpit of St Paul's Cathedral in an action of solidarity with Pussy Riot."	"Armed conflicts and attacks"
20327	"London shows Pussy Riot 'solidarity' in St. Paul's altar-chaining stunt "	"Armed conflicts and attacks"
20327	"occupy st paul's cathedral"	"Armed conflicts and attacks"
20327	"St Paul's Cathedral in an action of solidarity with Pussy Riot,"	"Armed conflicts and attacks"
20327	"Occupy London"	"Armed conflicts and attacks"
20327	" St Paul's Cathedral "	"Armed conflicts and attacks"
20327	"Pussy Riot St Paul's Cathedral"	"Armed conflicts and attacks"
20327	"Action of solidarity with Pussy Riot."	"Armed conflicts and attacks"
20327	"Pussy Riot members to serve term in tough prison"	"Armed conflicts and attacks"
20327	"Pussy Riot Occupy activists"	"Armed conflicts and attacks"
20327	" pulpit of St Paul's Cathedral in an action of solidarity with Pussy Riot"	"Armed conflicts and attacks"
20327	"St Paul's Cathedral in an action of solidarity with Pussy Riot,"	"Armed conflicts and attacks"
20328	"President of Mauritania  shot by troops yesterday is flown to France"	"Armed conflicts and attacks"
20328	"President of Mauritania Mohamed Ould Abdel Aziz, shot by troops yesterday, is flown to France. "	"Armed conflicts and attacks"
20328	"Maruitania Mohomed Shot by troops"	"Armed conflicts and attacks"
20328	"President of Mauritania Mohamed Ould Abdel Aziz shot by troops"	"Armed conflicts and attacks"
20328	"Mohamed Ould Abdel Aziz shot by troops"	"Armed conflicts and attacks"
20328	"Mauritania president shot"	"Armed conflicts and attacks"
20328	"Mauritiania President shot by troops"	"Armed conflicts and attacks"
20328	"Mauritania Mohamed Ould Abdel Aziz"	"Armed conflicts and attacks"
20328	"shot of Mauritanian President Mohamed Ould Abdelaziz"	"Armed conflicts and attacks"
20328	"Mauritania Mohamed Ould Abdel Aziz"	"Armed conflicts and attacks"
20328	"Mauritania president shot"	"Armed conflicts and attacks"
20328	" Mohamed Ould Abdel Aziz is flown to France"	"Armed conflicts and attacks"
20328	"President of Mauritania Mohamed Ould Abdel Aziz."	"Armed conflicts and attacks"
20328	"abdel aziz shot goes to france"	"Armed conflicts and attacks"
20328	"President of Mauritania Mohamed Ould Abdel Aziz, shot by troops "	"Armed conflicts and attacks"
20328	"Mauritania Mohamed Ould Abdel Aziz shot by troops"	"Armed conflicts and attacks"
20328	"Mauritania Mohamed Ould Abdel Aziz shot by troops"	"Armed conflicts and attacks"
20328	"President of Mauritania Mohamed Ould Abdel Aziz"	"Armed conflicts and attacks"
20328	"President of Mauritania Mohamed Ould Abdel Aziz, shot by troops yesterday, is flown to France. "	"Armed conflicts and attacks"
20328	"Mohamed Ould Abdel Aziz shot by troops"	"Armed conflicts and attacks"
20328	"President of Mauritania Mohamed Ould Abdel Aziz, shot by troops."	"Armed conflicts and attacks"
20328	"Mauritania Mohamed Ould Abdel Aziz, shot by troops yesterday"	"Armed conflicts and attacks"
20328	"Mohamed Ould Abdel Aziz shot by troops yesterday"	"Armed conflicts and attacks"
20328	"President of Mauritania Mohamed Ould Abdel Aziz, shot by troops"	"Armed conflicts and attacks"
20328	"Shot Mauritania president flown to France"	"Armed conflicts and attacks"
20328	"mauritania mohamed ould abdel aziz flown to france"	"Armed conflicts and attacks"
20328	"President of Mauritania Mohamed Ould Abdel Aziz, shot by troops yesterday,"	"Armed conflicts and attacks"
20328	"Mohamed Ould Abdel Aziz, shot by troops"	"Armed conflicts and attacks"
20329	"collection of manuscripts by Franz Kafka and Max Brod must be handed over"	"Arts and culture"
20329	"franz kafka manuscripts"	"Arts and culture"
20329	"Manuscripts franz kafka max brod national library of israel"	"Arts and culture"
20329	"collection of manuscripts"	"Arts and culture"
20329	" National Library of Israel,manuscripts by Franz Kafka and Max Brod"	"Arts and culture"
20329	"A collection of manuscripts by Franz Kafka and Max Brod."	"Arts and culture"
20329	"Manuscripts handed over to library after sanction"	"Arts and culture"
20329	" manuscripts by Franz Kafka and Max Brod "	"Arts and culture"
20329	"A collection of manuscripts by Franz Kafka and Max Brod."	"Arts and culture"
20329	"Franz Kafka and Max Brod must be handed over "	"Arts and culture"
20329	"Israel National Library to get Kafka manuscripts"	"Arts and culture"
20329	"collection of manuscripts by Franz Kafka and Max Brod must be handed over to the National Library"	"Arts and culture"
20330	"five Royal Marines charged with murder "	"Law and crime"
20330	"UK's Ministry of Defence says that five Royal Marines have been charged with murder "	"Law and crime"
20330	"five Royal Marines charged with murder"	"Law and crime"
20330	"Royal Marines charged with murder UK"	"Law and crime"
20330	"Royal Marines Afghanistan Murder"	"Law and crime"
20330	"the death of an insurgent in Afghanistan in 2011"	"Law and crime"
20330	" five Royal Marines charged"	"Law and crime"
20330	"Five Royal Marines charged with murder  "	"Law and crime"
20330	"Royal Marines charged with murder"	"Law and crime"
20330	"UK' s defence ministry,five royal marines charged murder"	"Law and crime"
20330	"five Royal Marines have been charged"	"Law and crime"
20330	"five Royal Marines"	"Law and crime"
20330	""Royal Marines" murder 2011"	"Law and crime"
20330	"royal marine murder Afghanistan 2011"	"Law and crime"
20330	"five Royal Marines charged with murder"	"Law and crime"
20331	"missing 19-year-old University New Hampshire"	"Law and crime"
20331	"The search for a missing 19-year-old from the University of New Hampshire "	"Law and crime"
20331	"University of New Hampshire"	"Law and crime"
20332	"The Sunday Times"	"Politics"
20332	"The Sunday Times,investigation"	"Politics"
20332	"The UK's Ministry of Defence will hold an investigation after journalists from The Sunday Times posed as lobbyists for a defence manufacturer and approached several senior retired officers to ask if they would help them secure contracts."	"Politics"
20332	"The Sunday Times UK defence"	"Politics"
20332	"UK's Ministry of Defence will hold an investigation after journalists "	"Politics"
20332	"Uk ministry of defense"	"Politics"
20332	"The UK's Ministry of Defence will hold an investigation"	"Politics"
20332	"The UK's Ministry of Defence will hold an investigation."	"Politics"
20332	"UK ministry"	"Politics"
20332	"The Sunday Times-hold an investigation"	"Politics"
20332	"he UK's Ministry of Defence will hold an investigation."	"Politics"
20332	"Sunday Times pose as defence lobbyists"	"Politics"
20333	"Arlen Specter death"	"Politics"
20333	"Former United States Senator Arlen Specter"	"Politics"
20333	"Former United States Senator Arlen Specter dies "	"Politics"
20333	"Former United States Senator Arlen Specter, who was vital in several United States Supreme Court nominations, dies at the age of 82"	"Politics"
20333	"Arlen Specter died"	"Politics"
20333	" Arlen Specter dies at the age of 82"	"Politics"
20333	"Former United States Senator dies at the age of 82"	"Politics"
20333	"Arlen Specter's death"	"Politics"
20333	"Arlen Spector died to lymphoma at 82"	"Politics"
20333	" Arlen Specter dies"	"Politics"
20333	"Former United States Senator Arlen Specter, dies"	"Politics"
20333	"Death of Alren Specter"	"Politics"
20333	"Arlen Specter"	"Politics"
20333	"Arlen Specter dead 82 non-Hodgkin's lymphoma "	"Politics"
20333	"Arlen Specter dies at the age of 82, "	"Politics"
20334	"Red Bull Stratos helium-filled balloon"	"Science and technology"
20334	"felix baumgartner space dive"	"Science and technology"
20334	"world human ascent by balloon"	"Science and technology"
20334	"Felix Baumgartner breaks the world human ascent by balloon record"	"Science and technology"
20334	"Red Bull Stratos helium-filled balloon over Roswell, New Mexico."	"Science and technology"
20334	"Who broke the world record for human ascent by balloon?"	"Science and technology"
20334	"Baumgartner breaks record over roswell"	"Science and technology"
20334	"Red Bull Stratos "	"Science and technology"
20334	"Felix Baumgartner breaks the world human ascent by balloon record"	"Science and technology"
20334	"Felix Baumgartner breaks the world human ascent "	"Science and technology"
20334	" diving out of the Red Bull Stratos"	"Science and technology"
20334	"Felix Baumgartner breaks the world human ascent by balloon record "	"Science and technology"
20334	"Felix Baumgartner breaks the world human ascent by balloon record"	"Science and technology"
20334	"Red Bull Stratos helium-filled balloon over Roswell, New Mexico."	"Science and technology"
20334	"WHO WAS THE PERSON TO FALL FROM 102,800 FEET AS PART OF THE US AIRFORCE MISSION  BREAKING THE RECORD IN 1960 ?"	"Science and technology"
20334	"Felix Baumgartner breaks the world human ascent by balloon."	"Science and technology"
20334	"Felix Baumgartner breaks the world human ascent by balloon."	"Science and technology"
20334	"human ascent by balloon record"	"Science and technology"
20334	"Felix baumgartner red bull jump"	"Science and technology"
20334	"Felix Baumgartner breaks the world human ascent by balloon record "	"Science and technology"
20334	"'Goosebumps' as daredevil jumps from edge of space"	"Science and technology"
20334	"Felix Baumgartner  Red Bull Stratos"	"Science and technology"
20335	"Rebels capture an air base east of Aleppo."	"Armed conflicts and attacks"
20335	"Rebels capture an air base east of Aleppo. "	"Armed conflicts and attacks"
20335	"Rebels capture an air base east of Aleppo"	"Armed conflicts and attacks"
20335	"Rebels capture an air base east of Aleppo. "	"Armed conflicts and attacks"
20335	"capture an air base east of Aleppo."	"Armed conflicts and attacks"
20335	"syria rebels seize government air base"	"Armed conflicts and attacks"
20335	"syria rebels capture air base at aleppo"	"Armed conflicts and attacks"
20335	" capture an air base"	"Armed conflicts and attacks"
20335	"FSA captured an air defense base "	"Armed conflicts and attacks"
20335	"air base east of Aleppo."	"Armed conflicts and attacks"
20335	"Syria rebels capture air defence base"	"Armed conflicts and attacks"
20335	"Rebels capture east of aleppo"	"Armed conflicts and attacks"
20335	"Syria rebels 'seize government air base"	"Armed conflicts and attacks"
20335	"Rebels capture an air base east of Aleppo."	"Armed conflicts and attacks"
